,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,MACD,Histogram,CCI_14,WILLR_14,TSI_13_25_13,CMO,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
24,2015-02-05,5730.39990234375,5900.0,5765.10009765625,5854.7998046875,4099.35693359375,242931,1,53.10372080137478,0.0,0.0,-16.624094800085906,-54.48893229166667,4.755588396210227,6.207441602749554,-0.1915764014490626,0.015204794704914,-0.6180590186268091
25,2015-02-06,5854.7998046875,5900.0,5854.7998046875,5898.0,4129.60546875,110417,1,55.37571259765873,78.2941079291677,0.0,13.757353518205848,-44.888888888888886,5.3570957899517335,10.751425195317456,-0.3318588994443416,-0.0562173053622245,-0.6596226058900356
26,2015-02-09,5898.0,5882.0,5802.89990234375,5839.2998046875,4088.50537109375,172052,-1,51.70981857663951,72.20260406643501,0.0,-54.87506216849974,-69.52005208333334,4.928522986138131,3.419637153279021,-0.2909071275240017,0.1737270653247833,-0.8554051211103797
27,2015-02-10,5839.2998046875,5844.89990234375,5613.5,5673.10009765625,3972.13671875,167431,-1,43.02506494061352,53.34914031887911,0.0,-188.59870731290644,-87.74920911485098,2.046839451843354,-13.949870118772967,-0.2140920244157314,0.0268311724066734,-0.8350177556276321
28,2015-02-11,5673.10009765625,5745.0,5651.10009765625,5711.39990234375,3998.953857421875,50346,1,45.30480158424137,41.025195701774464,0.0,-160.8318242993833,-79.87669016572457,0.3355869361767923,-9.390396831517268,-0.1646543627915283,0.3077328130602836,-0.6600758377462626
29,2015-02-12,5711.39990234375,5840.0,5700.0,5783.5,4049.436767578125,63472,1,49.40873544598173,36.6537346814448,0.0,-73.14788009287626,-54.8472775564409,0.0302100472096971,-1.1825291080365343,-0.3149562740529125,0.3600782565772533,-0.8706616777926683
30,2015-02-13,5783.5,5783.60009765625,5724.89990234375,5762.39990234375,4034.662353515625,89583,0,48.26733569455972,31.12789578204047,0.0,-78.36486995148152,-60.4515531623506,-0.5226613334710167,-3.465328610880559,-0.3937293777242303,-0.0153576731681823,-0.7432791730388999
31,2015-02-16,5770.0,5791.0,5770.0,5791.0,4054.68701171875,9504,0,49.95491127514208,28.725290237624904,0.0,-39.128326480021016,-51.56889495225102,-0.5419725756423821,-0.0901774497158408,-0.2191724957277377,0.0841249153017997,-0.5729214437305927
32,2015-02-17,5791.0,5847.2998046875,5725.2001953125,5743.2001953125,4021.21923828125,72525,-1,47.18451935722069,22.7024634088084,0.0,-44.08492805095368,-62.34023458489701,-1.2740693778633905,-5.630961285558634,-0.3805745895951986,-0.0174442827701568,-0.7764215301722288
33,2015-02-18,5743.2001953125,5750.0,5725.0,5736.2998046875,4016.387939453125,106938,0,46.7811838417628,17.17454839724178,-25.18711610536007,-79.7410052647963,-63.50674452080239,-1.979263069686312,-6.437632316474388,-0.3164083166764332,0.1679320931434631,-0.8737135138362646
34,2015-02-19,5736.2998046875,5789.0,5702.0,5708.7001953125,3997.06396484375,108598,0,45.11988096434017,10.446161262570058,-25.532402592025427,-76.2997101074979,-66.77131053664922,-2.990076257490608,-9.760238071319677,-0.2568373390558091,0.2852113172411918,-0.6258153934031725
35,2015-02-20,5708.7001953125,5735.0,5622.2001953125,5715.89990234375,4002.1044921875,59816,0,45.6619792047749,5.629923911544211,-24.27891195444102,-118.35137303395516,-64.25832378926701,-3.713659143920218,-8.676041590450188,-0.3597942315042018,0.3121034651994705,-0.8957835147157311
36,2015-02-23,5765.0,5797.0,5764.0,5787.0,4051.88671875,59183,1,50.82762037566573,7.464162564525395,-17.95573864116787,18.827909309152027,-39.44153577661431,-3.090649411335744,1.655240751331458,-0.4131419320280353,0.3094609975814819,-0.9036124367266892
37,2015-02-24,5787.0,5810.39990234375,5712.10009765625,5732.2998046875,4013.587646484375,52252,-1,47.11656524989146,4.452634104588469,-16.773813680883837,-26.770444315133904,-58.53409958551483,-3.4758877920305324,-5.766869500217095,-0.1825131194200366,0.0480696111917495,-0.3357415292412042
38,2015-02-25,5732.2998046875,6099.89990234375,5733.0,5887.60009765625,4122.32373046875,110775,1,56.76762135713309,14.431059575312249,-5.43631056812805,186.9704807632764,-43.64717255585772,-1.0536325506072104,13.535242714266165,-0.3011152106760578,0.178181055933237,-0.9002523915842175
39,2015-02-26,5887.60009765625,5919.2998046875,5800.0,5899.2001953125,4130.4462890625,65704,0,57.39309530370069,23.00982168506289,2.5139612332980725,143.26240442487656,-41.262283578628455,1.0865492596876185,14.786190607401377,-0.0407668858145674,0.5527301859110594,-0.8091859361156821
40,2015-02-27,5899.2001953125,6000.0,5845.39990234375,5854.2001953125,4098.9384765625,94575,-1,54.12188433438083,25.879110270365345,4.306599854880421,158.5833510704018,-50.5139301729564,2.0260038622793832,8.243768668761659,-0.2477188170370128,0.2825458943843841,-0.7434892170131207
41,2015-03-02,5845.7998046875,5845.7998046875,5800.0,5821.2998046875,4075.90234375,40402,-1,51.79738223940976,25.207677171723844,2.9081334049911334,48.32410169237875,-58.32117825394116,2.196765540035308,3.5947644788195103,-0.2696887828409672,0.1829735562205314,-0.9174330309033394
42,2015-03-03,5821.2998046875,5821.2998046875,5750.0,5786.5,4051.536376953125,42442,-1,49.38146825729482,21.61830582681432,-0.544990351934711,-6.667303534463051,-65.6060486809652,1.6984685105009762,-1.237063485410359,-0.2456885242932721,0.1456427425146103,-0.8267071610316634
43,2015-03-04,5786.5,5800.0,5746.2001953125,5750.2998046875,4026.18994140625,71270,-1,46.92937374755756,15.671992972377666,-5.193042565097095,-33.6708917087616,-73.18407202485054,0.6185107611716171,-6.141252504884876,-0.2403767378483381,0.1783237382769584,-0.8578868107870221
44,2015-03-05,5750.2998046875,5820.0,5750.0,5792.89990234375,4056.017333984375,55758,1,50.07138060075811,14.232901027977276,-5.305707607597988,-6.577552359688024,-64.2663153192842,0.5196751467438422,0.1427612015162236,-0.1394493972572187,0.3584708459675312,-0.8386179143562913
45,2015-03-06,5792.89990234375,5896.0,5800.0,5820.5,4075.34130859375,13734,0,52.052031056619015,15.144926228983422,-3.514945925273473,55.28627531754111,-58.48860659348747,0.9588533977800808,4.104062113238031,-0.1833749863186053,0.170853640884161,-0.6135591119527817
46,2015-03-09,5820.5,5850.0,5729.5,5730.2998046875,4012.186279296875,49604,-1,45.67500196512443,8.491426960067656,-8.13475615535139,-33.89363435990389,-77.37080266454332,-0.4263461795793719,-8.649996069751131,-0.3253781775478274,0.3456927947700023,-0.8887143107131124
47,2015-03-10,5730.2998046875,5770.0,5700.0,5756.7001953125,4030.671875,64179,0,47.69482327576838,5.287817076044121,-9.07069283149994,-70.61078168809077,-71.84423644806603,-1.0342497490315894,-4.610353448463237,-0.1787287511483386,0.1898243799805641,-0.655023405328393
48,2015-03-11,5756.7001953125,5900.0,5732.0,5875.89990234375,4114.1318359375,90582,1,55.70305333743939,12.226414826654946,-1.7056760647112927,42.414807019960456,-46.891383164559166,0.8141246105879358,11.406106674878794,-0.173864023505964,0.1867876872420311,-0.5918965879827738
49,2015-03-12,5875.89990234375,5861.0,5820.10009765625,5858.2998046875,4101.80859375,39448,0,54.37917208690791,16.119309378609614,1.7497747897946994,46.19618781581991,-60.41514294959065,1.9386250842473984,8.758344173815821,-0.2496294492362614,0.2562535405158996,-0.9499210570938884
50,2015-03-13,5858.2998046875,6050.0,5875.2998046875,5903.7001953125,4133.5966796875,88104,1,57.20467374817684,22.607285736938135,6.590200918498578,151.49825899719383,-49.06220428696146,3.717114839191099,14.409347496353677,-0.1557092844423922,0.3074416369199753,-0.6859565284103155
51,2015-03-16,5900.0,5950.0,5900.0,5930.2001953125,4152.150390625,52308,0,58.808335296276574,29.54678532552134,10.823760405665425,113.10536366030664,-42.43554600455436,5.659810718870741,17.61667059255314,-0.2625298525809365,0.0756298005580902,-0.7850599056109786
52,2015-03-17,5930.2001953125,5933.0,5900.0,5918.89990234375,4144.23828125,623463,0,57.813448285960405,33.7455518281804,12.01802152665958,98.3769539845089,-37.45717075892857,7.001879625565422,15.626896571920796,-0.2582511430140585,0.0781060606241226,-0.7542737973853946
53,2015-03-18,5918.89990234375,6000.0,5856.39990234375,5983.0,4189.1201171875,212780,1,61.76485132413075,41.76401711391736,16.02918944991724,115.46780393551434,-19.14285714285714,9.32144387931176,23.529702648261505,-0.2916404417267552,0.1784037165343761,-0.7828311314806342
54,2015-03-19,5983.0,6056.2998046875,5950.0,6029.39990234375,4221.60791015625,72839,1,64.36666856645351,51.27176398214215,20.429549054513625,154.2788637360093,-7.549794299590795,12.076159330037116,28.73333713290701,-0.1668085407110907,0.2952716648578644,-0.6425903402268887
55,2015-03-20,6029.39990234375,6045.0,5960.0,6008.39990234375,4206.90478515625,185976,0,62.300377058170525,56.46134612696551,20.495304959469586,116.61757048599132,-13.443707157168271,13.81996380079437,24.60075411634105,-0.186597501655342,0.2998518086969852,-0.9196430700831116
56,2015-03-23,6008.39990234375,6033.0,6007.7998046875,6028.7001953125,4221.11865234375,171594,0,63.51953132362594,61.50322050999603,20.429743474000084,110.39689920226137,-7.74617583616326,15.62652954201971,27.03906264725188,-0.2031288192990948,0.3092670850455761,-0.6987639646977186
57,2015-03-24,6028.7001953125,6120.0,6025.0,6090.5,4264.388671875,43669,1,67.0164718429087,69.68241454003419,22.887150003230595,132.57982667279734,-7.023809523809521,18.242119692707146,34.0329436858174,-0.322404743405059,0.1461553424596786,-0.8400453384965658
58,2015-03-25,6090.5,6280.2998046875,6090.5,6274.2998046875,4393.080078125,272222,1,74.76437969444667,89.95860608234307,34.53067323643158,193.8177005536888,-1.0339483059504162,23.522339726110253,49.52875938889334,-0.2057243584153744,0.2818583250045776,-0.7956058774143457
59,2015-03-26,6274.2998046875,6274.2001953125,6190.0,6225.39990234375,4358.8408203125,53891,-1,70.04981133362071,100.91849492616257,36.39244966420087,159.06128200445983,-9.460610170860628,26.29209233036822,40.09962266724144,-0.3722486111690246,0.176946222782135,-0.9504663380794228
60,2015-03-27,6225.39990234375,6327.39990234375,6225.39990234375,6291.0,4404.7724609375,38308,1,72.5505168486443,113.58829032992526,39.24979605437085,155.60652149996224,-5.801706727682376,29.433166757230463,45.10103369728862,-0.375158128910698,0.2677786648273468,-0.9398598871193826
61,2015-03-30,6291.0,6424.7001953125,6290.0,6406.7001953125,4485.7822265625,16250,1,76.30786529456309,131.44995996942637,45.68917255509754,161.02834134918191,-2.598526768406584,33.49132819345898,52.61573058912618,-0.2956503584282473,0.2048066779971122,-0.9257670883089304
62,2015-03-31,6406.7001953125,6500.0,6380.0,6489.2998046875,4543.61572265625,75773,1,78.56378665389191,150.5352829708081,51.81959644518345,154.4468313837276,-1.5737897998829409,37.64614774440623,57.1275733077838,-0.2698575488602122,0.5140239931643009,-0.876323708333075
63,2015-04-01,6489.2998046875,6551.7998046875,6409.2001953125,6546.89990234375,4583.9453125,42359,1,79.99433538479427,168.36754914708035,55.72149009716455,137.7794213426714,-0.7046164843042879,41.4963168771826,59.98867076958852,-0.2871544910594821,0.0353643894195556,-0.9386380640789866
64,2015-04-02,6546.89990234375,6569.7998046875,6470.0,6508.89990234375,4557.33935546875,18313,-1,76.373232865996,177.38864032054698,51.79406501650493,118.58368118943636,-8.536572845563061,43.414266095163065,52.74646573199198,-0.1057922983542084,0.2942120730876922,-0.5387481655925512
65,2015-04-06,6508.89990234375,6762.5,6516.2001953125,6676.10009765625,4674.40869140625,20889,1,80.54603335087295,195.7728311472456,56.14260467456282,140.05291514954527,-9.535359566480018,46.643289435705576,61.0920667017459,-0.2735718421476042,0.4991047717630863,-0.8560407441109419
66,2015-04-07,6676.10009765625,6749.89990234375,6610.0,6749.89990234375,4726.0810546875,136710,1,82.05272682725364,213.8325339506728,59.36184598239197,130.72327237407754,-1.3905856194963315,49.779602963334014,64.10545365450729,-0.3001584136749015,0.1080725267529487,-0.838033527135849
67,2015-04-08,6749.89990234375,6779.7998046875,6714.0,6724.89990234375,4708.57568359375,211287,0,79.79807929426386,223.55073376588732,55.26403663808523,119.72894737970712,-6.616041849325949,51.49126241448491,59.59615858852772,-0.1927453694291986,0.3425664901733398,-0.7833071863278747
68,2015-04-09,6724.89990234375,6780.2001953125,6702.89990234375,6724.60009765625,4708.3662109375,56972,0,79.76977143150118,228.59320522705548,48.2452064794027,103.0449323511349,-6.778844722789435,52.81959753449683,59.53954286300236,-0.1301995298514763,0.25650355219841,-0.5117694810032845
69,2015-04-10,6724.60009765625,7000.0,6818.7001953125,6995.2998046875,4897.90234375,69100,1,84.95831247016116,251.5330873575067,56.94807088788312,142.46188786584966,-0.4737144111345071,56.05100767076672,69.91662494032234,-0.1323777558902899,0.2060835286974907,-0.4865109100937843
70,2015-04-13,7000.0,7007.5,6919.5,6919.7998046875,4845.03955078125,102149,-1,78.8816605476763,260.61666352971133,52.82531764807018,126.5099406166954,-8.926228530534353,56.456532842393926,57.76332109535262,-0.162761930619245,0.366412241011858,-0.7866540234535933
71,2015-04-14,6919.7998046875,6826.10009765625,6738.2001953125,6748.7998046875,4725.310546875,85631,-1,67.16427647237087,251.1224093793908,34.664850798199694,62.49843881051698,-28.211580732006546,52.42686949767473,34.32855294474172,-0.1772259886066119,0.4051732495427131,-0.4811136610805988
72,2015-04-15,6748.7998046875,6645.10009765625,6550.10009765625,6588.5,4613.0732421875,25667,-1,58.40573692507312,228.0346485243881,9.261671954557611,-3.1357329150495743,-51.25382262996943,45.72338125470055,16.811473850146232,-0.4205592549405992,0.2840618267655372,-0.8771187588572502
73,2015-04-16,6588.5,6898.89990234375,6570.0,6718.7001953125,4704.23583984375,24278,1,62.66445750688383,217.7336019133527,-0.8314997251822547,38.11357672202051,-36.92619468440903,41.91588369277508,25.32891501376766,-0.2093278315733187,0.2941402941942215,-0.8959988076239824
74,2015-04-17,6718.7001953125,6700.0,6517.2001953125,6550.0,4586.1171875,32895,-1,54.8308892070343,193.7241213024181,-19.872784268893497,-35.54836545809837,-63.76306620209059,35.77779534588824,9.661778414068609,-0.2639615026939856,0.2125897705554962,-0.8804016830399632
75,2015-04-20,6550.0,6699.0,6500.0,6667.10009765625,4714.6865234375,104665,1,58.69107817473046,182.0469107074277,-25.23999589110707,-32.244881242514154,-54.24699638944224,32.34675929991024,17.38215634946093,-0.2379674901797746,0.2132966145873069,-0.8202598346397281
76,2015-04-21,6667.10009765625,6699.0,6600.0,6684.89990234375,4727.2734375,52505,0,59.261006164121554,172.24341775813355,-28.03479107232104,-20.77443645517784,-53.91947233289645,29.958305751442804,18.522012328243104,0.0136643835844901,0.3098321110010147,-0.750944783911109
77,2015-04-22,6684.89990234375,6740.60009765625,6670.0,6720.5,4752.44921875,99764,1,60.43668693311062,165.439624317356,-27.87086761047891,1.839076823992827,-53.3953488372093,28.458898968633065,20.873373866221247,-0.2022072412960586,0.1491493433713913,-0.7821517065167427
78,2015-04-23,6720.5,6714.89990234375,6585.0,6594.60009765625,4663.4169921875,58605,-1,54.45187085074514,148.18036802359984,-36.10409912338807,-69.8528911830977,-81.3595866687192,25.211508042634765,8.903741701490272,-0.2500864375721324,0.1151988133788108,-0.813447393476963
79,2015-04-24,6594.60009765625,6680.0,6594.39990234375,6640.60009765625,4695.947265625,73678,1,56.16006482321195,136.63900918349282,-38.11636637079607,-62.80204750094369,-72.29554725985221,23.136675778251515,12.3201296464239,-0.2973674006643705,0.3718749955296516,-0.9341393392533064
80,2015-04-27,6640.60009765625,6800.0,6687.2998046875,6750.2998046875,4773.52197265625,67022,1,60.011592881855535,134.79046809834108,-31.97192596475827,22.18512928104545,-50.6798414408867,22.593127735951207,20.023185763711083,-0.2476589173617723,0.2616253942251205,-0.9290291494689882
81,2015-04-28,6750.2998046875,6725.0,6640.0,6658.5,4708.60546875,65707,-1,55.60880560509588,124.48304587024997,-33.82347855427952,-31.08286746682728,-68.76847290640394,20.74483497365975,11.217611210191762,-0.3629508021819804,0.2763468027114868,-0.8475707657635212
82,2015-04-29,6658.5,6685.0,6600.0,6619.39990234375,4680.95654296875,52652,-1,53.798372613231976,111.86972384580258,-37.14944046298152,-55.21926288205011,-76.47292564655173,18.693915572509745,7.596745226463956,-0.3003170259458863,0.4245680496096611,-0.8280559601262212
83,2015-04-30,6619.39990234375,6745.0,6583.5,6657.2998046875,4707.7568359375,228392,1,55.3169151739283,103.73597687576968,-36.22654994641155,-24.45938243884024,-69.00496459359606,17.45244084552888,10.633830347856604,-0.2258125986489984,0.3838410452008247,-0.7007143069058657
84,2015-05-04,6657.2998046875,6657.2998046875,6500.0,6543.2998046875,4627.14013671875,16909,-1,49.994116533520646,87.08718962716011,-42.30026975601689,-127.5402762191684,-89.14519546555651,14.751871227348053,-0.0117669329587132,-0.2079816321531931,0.277476817369461,-0.611826129257679
85,2015-05-05,6543.2998046875,6684.39990234375,6541.0,6661.39990234375,4710.65576171875,121451,1,54.84194657879588,82.47191179952097,-37.53243806692484,-32.920276600388284,-59.53874608756748,13.899642499622034,9.683893157591733,-0.1654271349310875,0.2113811448216438,-0.608090627938509
86,2015-05-06,6661.39990234375,6806.10009765625,6700.0,6741.39990234375,4767.22802734375,116599,1,57.82464562628986,84.29786892260017,-28.565184755076515,133.64121830862564,-39.48358951070266,14.1042297451627,15.649291252579726,-0.1206329804845154,0.2154079899191856,-0.6619560979306698
87,2015-05-07,6741.39990234375,6720.0,6590.89990234375,6605.89990234375,4671.4091796875,41994,-1,51.607116760113065,73.95868582618095,-31.1234942811966,-24.811114738828323,-65.40350586144686,12.312408411808908,3.214233520226124,-0.2460719948013623,0.2448988631367683,-0.91390391997993
88,2015-05-08,6605.89990234375,6716.0,6575.10009765625,6697.2998046875,4736.04248046875,204135,1,55.1131428879378,72.30651252363077,-26.22053406699743,6.853421759032757,-35.54402425932336,11.919500179333935,10.2262857758756,-0.0582915224134922,0.3959021754562855,-0.4938259646296501
89,2015-05-11,6697.2998046875,6873.5,6715.2001953125,6843.7998046875,4839.64111328125,30818,1,60.102615598154735,81.8746785968624,-13.321894395012665,196.803400841627,-7.951859521419013,13.213770624275613,20.205231196309462,-0.1517024770645158,0.4156727567315101,-0.6725249718874693
90,2015-05-12,6843.7998046875,6989.89990234375,6776.2001953125,6844.10009765625,4839.85302734375,54689,0,60.11240295785336,88.46201523183663,-5.387646208030745,189.82699098348985,-29.76114181488366,14.22987027578034,20.224805915706707,-0.1901687220425198,0.3362732157111168,-0.6423140512779355
91,2015-05-13,6844.10009765625,6978.2998046875,6884.10009765625,6953.89990234375,4917.49951171875,31010,1,63.62600975004258,101.37387860773651,6.019373734295314,184.0764288114726,-7.3484399216597,16.200523620226328,27.25201950008517,-0.1156535152202615,0.1790326163172722,-0.8326496975496411
92,2015-05-14,6953.89990234375,7145.5,6960.0,7012.60009765625,4959.00927734375,56702,1,65.38168378701197,115.01738966953508,15.7303078368751,189.04600497311205,-20.588675808481792,18.372060374609784,30.763367574023928,-0.2363093648519781,0.3024653866887092,-0.8411444844678044
93,2015-05-15,7012.60009765625,7057.7001953125,6955.2001953125,6990.7998046875,4943.5927734375,157290,0,64.14342182483009,122.65695599486752,18.69589932976604,130.6146379087454,-23.9659481506584,19.788340552162197,28.286843649660188,-0.3112685669523974,0.1905245631933212,-0.9415414719842374
94,2015-05-18,6990.7998046875,7008.0,6918.0,6939.0,4906.96240234375,53167,-1,61.17854893614832,123.11239298699547,15.321069057515174,86.9541273286713,-31.99070487993804,20.146293834403544,22.357097872296656,-0.2329936402595856,0.0927408188581466,-0.9247485985979438
95,2015-05-19,6939.0,6982.0,6862.0,6881.7001953125,4866.44287109375,68764,-1,57.98565686383,117.49530201730067,7.763182470256297,55.63412590664765,-40.867514281564674,19.54982356231438,15.971313727659997,-0.2298148452304303,0.1604000926017761,-0.8502620533108711
96,2015-05-20,6881.7001953125,6865.0,6763.2001953125,6788.89990234375,4800.81884765625,105692,-1,53.14781804351813,104.35259709462116,-4.303617961938585,1.5288768882482442,-55.24401203040279,17.62174153702071,6.295636087036276,-0.1194603213419516,0.2725216075778007,-0.613121198490262
97,2015-05-22,6788.89990234375,6840.0,6769.7001953125,6840.0,4836.95458984375,11406,1,55.356562669667326,96.94276373923547,-9.370761053859413,1.565683771807363,-47.327652982184354,16.616229048136358,10.71312533933464,-0.2327429686672985,0.2383445538580417,-0.8825233192183077
98,2015-05-25,6840.0,6900.0,6780.0,6783.2001953125,4796.78759765625,6010,-1,52.39955095219763,85.50153935479648,-16.64958835063875,-7.026147119154326,-59.93379730148883,14.91435136460092,4.79910190439525,-0.3207958981705208,0.4011250212788582,-0.8888432420790195
99,2015-05-26,6783.2001953125,6850.0,6688.0,6767.2998046875,4785.54296875,46581,0,51.56909034619318,74.29483337006786,-22.2850354682939,-51.81215474402401,-66.30439341915921,13.27294523557457,3.138180692386343,-0.2234284155643903,0.5019913390278816,-0.8500137813389301
100,2015-05-27,6767.2998046875,6849.89990234375,6727.0,6794.5,4804.7783203125,106864,0,52.94301980797987,66.83780200103502,-23.7936534698614,-39.40655694915976,-61.535774911207966,12.246038061403356,5.88603961595973,-0.249708379805088,0.1693929880857467,-0.78232934884727
101,2015-05-28,6794.5,6853.60009765625,6731.2001953125,6828.7998046875,4829.0341796875,58850,1,54.68865338642689,62.96988090918785,-22.12925964936686,-42.464771431369535,-55.522484139845005,11.823832126281443,9.377306772853784,-0.2548977654161198,0.1362132579088211,-0.8002504138275981
102,2015-05-29,6828.7998046875,7063.2998046875,6810.0,6979.60009765625,4935.67333984375,150392,1,61.45815579162783,71.251505921241,-11.078107709850968,64.85807183533662,-36.2622737363388,13.399732013251736,22.91631158325566,-0.1071828777901828,0.503062080591917,-0.7974981786683202
103,2015-06-01,6979.60009765625,6949.0,6800.0,6837.5,4835.18603515625,63893,-1,53.36717991827858,65.59235526669454,-13.389806691517949,-17.21621217527119,-67.3224043715847,12.331707547703292,6.734359836557169,-0.3126124762929976,0.3202454522252083,-0.8187549719586968
104,2015-06-02,6837.5,6860.0,6800.0,6825.0,4826.3466796875,69873,0,52.70980502714985,59.4139055485557,-15.654605127725432,-43.989912429934485,-70.05464480874318,11.277501368239989,5.419610054299702,-0.3305706158280372,0.1114782094955444,-0.7533115558326244
