,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,MACD,Histogram,WILLR_14,TSI_13_25_13,CMO,STCstoch_10_12_26_0.5,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
480,2016-11-29,5378.0,5378.0,5010.0,5055.5,2985.78662109375,624456,-1,59.588943634864506,275.09793178593463,-8.40732880887208,-59.21474599326266,45.86622767413411,19.177887269729013,30.62279918,-0.2074657268822193,0.4353645257651806,-0.7804548740386963
481,2016-11-30,4920.0,5000.0,4810.0,4913.0,2901.62548828125,579917,-1,54.00746391497212,241.01278003960124,-33.99398444416437,-78.24519967500075,38.80568739292137,8.014927829944249,15.31139959,-0.1710781757719814,0.461076159030199,-0.8326382702216506
482,2016-12-01,5025.0,5150.10009765625,4975.0,4997.2998046875,2951.41259765625,352502,1,56.597437997438725,218.2860754266385,-45.376551245701705,-66.98721000142154,34.2111871175794,13.19487599487745,7.6556998,-0.2252070361947906,0.2969914004206657,-0.9020721376873552
483,2016-12-02,5000.0,5098.7998046875,5000.0,5046.2998046875,2980.35302734375,170842,1,58.075294530087305,201.9014940298539,-49.40890611398908,-60.44340487577126,31.123244765057134,16.15058906017461,3.8278499,-0.2115185174884067,0.245361141860485,-0.8938071988523006
484,2016-12-05,5050.0,5100.0,5050.0,5089.5,3005.866943359375,159710,1,59.38822929666288,190.2098689828863,-48.880424928765336,-59.42806798939942,29.088300676295685,18.776458593325756,1.91392495,-0.3713851417264631,0.8675044644623995,-0.92240830976516
485,2016-12-06,5089.5,5095.0,5020.0,5091.39990234375,3006.98876953125,174109,0,59.448375972731554,179.03368921587116,-48.04528375662437,-59.15228012278975,27.500079155250283,18.89675194546311,0.95696248,-0.2994934840955668,0.3414608836174011,-0.8475515367463231
486,2016-12-07,5170.0,5289.0,5170.0,5275.10009765625,3115.482177734375,598780,1,64.86644815145974,182.89129968868477,-35.350138627048665,-32.4865490510445,27.787272971873104,29.732896302919457,2.07176122,-0.2714509606361389,0.424623105674982,-0.67293512634933
487,2016-12-09,5275.10009765625,5327.89990234375,5100.0,5126.5,3027.718994140625,186105,-1,58.10354281088254,171.97527389635889,-37.01293153549963,-54.05718611321974,25.839158396995124,16.20708562176508,1.03588061,-0.2614177310545194,0.3041082359850406,-0.7477322574704885
488,2016-12-12,5201.0,5201.0,5020.0,5112.7001953125,3019.569091796875,196277,0,57.50395959238547,160.3621607347486,-38.90083575768793,-56.06035154270388,24.116539732379493,15.007919184770946,0.5179403,-0.1226042244117707,0.4101894274353981,-0.7664502384141088
489,2016-12-13,5100.0,5199.0,5100.0,5138.7001953125,3034.924072265625,265822,1,58.37548712349932,151.51015286471466,-38.20227490217752,-52.28621833241546,22.96940088137948,16.750974246998624,0.25897015,-0.2718653318512699,0.1997170336544513,-0.7434331197291613
490,2016-12-14,5080.0,5198.0,5020.0,5138.5,3034.8056640625,181919,0,58.36556157415361,142.8322376383112,-37.50415210286479,-52.31527847770201,22.03500823938012,16.731123148307226,0.12948508,-0.4388937587728319,0.1604324728250503,-0.9334076903760432
491,2016-12-15,5150.0,5199.0,5050.0,5083.7001953125,3002.44091796875,250056,-1,55.579758091534856,130.034089008499,-40.24184058614162,-60.26996166187174,20.46827830456364,11.159516183069726,0.06474254,-0.2205600491946651,0.622388917952776,-0.8502938859164715
492,2016-12-16,5083.7001953125,5100.0,4901.10009765625,4952.5,2924.954345703125,223579,-1,49.48935850662032,108.0590670769243,-49.77349001417306,-79.31484682822689,17.281532171668452,-1.0212829867593638,0.03237127,-0.4155675942416895,0.2571598812937736,-0.898503459058702
493,2016-12-19,4900.0,4949.0,4852.0,4878.89990234375,2881.485595703125,138996,-1,46.41658259308669,83.73949433086818,-59.27445020818334,-87.86973550286092,13.6528231793568,-7.166834813826625,0.01618564,-0.2828208584721912,0.2296223416924476,-0.9100933726876974
494,2016-12-20,4870.0,4998.0,4780.0,4929.7998046875,2911.548095703125,230711,1,48.784902217160486,67.79179285832106,-60.177721344584384,-72.65927516199551,11.25712999786302,-2.4301955656790244,0.00809282,-0.3446663994528353,0.0857638418674469,-0.9209479275159538
495,2016-12-21,4930.0,5000.0,4830.0,4951.60009765625,2924.422607421875,95061,0,49.808132360793245,56.26365361826811,-57.36468846770988,-68.68039272827086,9.543792832986105,-0.3837352784135112,0.00404641,-0.4135908516245368,0.1014702394604682,-0.9267086372710764
496,2016-12-22,4951.60009765625,4930.0,4781.0,4793.0,2830.7529296875,427317,-1,43.06682701156343,33.93859481524032,-63.75179781659014,-97.62730382969774,5.949180086553253,-13.86634597687314,0.0020232,-0.2305280767882672,0.1733484864234924,-0.9101159851998092
497,2016-12-23,4806.0,4870.10009765625,4530.0,4563.7998046875,2695.38720703125,255264,-1,35.573615884865646,-2.2230889991296863,-79.93078530476812,-95.76390414534248,0.0837546087231602,-28.852768230268712,0.0010116,-0.181735133107465,0.6298842336982489,-0.8368860809132457
498,2016-12-26,4570.0,4670.0,4220.0,4586.89990234375,2709.0302734375,748567,1,36.76773418371551,-28.686815376850063,-85.1156093459908,-66.88329861140187,-4.197858465562444,-26.46453163256897,0.0005058,-0.2374847692094351,0.3512861840426922,-0.9339206600561738
499,2016-12-27,4660.10009765625,4750.0,4601.0,4712.2001953125,2783.032958984375,342544,1,42.94505094683464,-39.09812389320541,-76.42153428987692,-55.573586181273605,-5.935360879027583,-14.109898106330732,0.0002529,-0.1987005219484369,0.3982434049248695,-0.8703202456235886
500,2016-12-28,4751.10009765625,4840.0,4751.10009765625,4765.89990234375,2814.748046875,106330,1,45.40658529471209,-42.52583201158177,-63.879393926602624,-50.72660434494986,-6.594522225181386,-9.186829410575829,0.00012645,-0.2462226439436728,0.4272224977612495,-0.8875650083646178
501,2016-12-29,4765.89990234375,4800.0,4559.0,4632.0,2735.666748046875,417927,-1,40.69228071846037,-55.40820714016354,-61.40941524414752,-58.00203873598369,-8.654616076849035,-18.61543856307926,6.323e-05,-0.4647453579550179,-0.2078015953302383,-0.8714965702965856
502,2016-12-30,4632.0,4780.0,4560.10009765625,4766.89990234375,2815.338623046875,99006,1,46.69667439003522,-54.10855775604341,-48.08781268802191,-44.1368843366956,-8.46916544604632,-6.606651219929539,3.162e-05,-0.3929807941484101,0.0936122983694076,-0.7521901000291109
503,2017-01-03,4749.89990234375,4825.0,4650.0,4790.2998046875,2829.15869140625,180854,0,47.68605299900296,-50.60703331934292,-35.66903060105713,-41.74670023621042,-8.014304503679108,-4.627894001994085,1.581e-05,-0.3425980491447262,0.2324192002415657,-0.7310044141486287
504,2017-01-04,4790.2998046875,4840.0,4725.0,4743.2001953125,2801.34130859375,93219,-1,45.841647649378,-51.04418918580996,-28.884949174019333,-46.557692000766096,-8.183920539379937,-8.316704701244005,7.9e-06,-0.2195070459722326,0.1803432814776897,-0.6664154743775725
505,2017-01-05,4743.2001953125,4810.0,4749.89990234375,4787.10009765625,2827.268798828125,207946,1,47.86568983388409,-47.30300354737756,-20.115010828469543,-35.55680708451705,-7.731982701090905,-4.268620332231822,3.95e-06,-0.4187073933581511,-0.0410247445106506,-0.8387658465653658
506,2017-01-06,4787.10009765625,4770.10009765625,4680.0,4717.2001953125,2785.985595703125,149114,-1,44.98298556572716,-49.408870216512696,-17.776701998083745,-36.25638521634615,-8.174082302897277,-10.034028868545692,1.98e-06,-0.4912005447549745,0.1245180815458297,-0.8992643123492599
507,2017-01-09,4717.2001953125,5029.7001953125,4780.0,4991.7001953125,2948.10595703125,239458,1,56.15120411206563,-28.598265809521763,2.4271219271257536,-4.693095076423203,-4.8632383947918845,12.302408224131252,9.9e-07,-0.3502768584423595,0.0438836812973022,-0.8103471789509058
508,2017-01-10,5132.0,5239.0,5132.0,5219.2001953125,3082.4677734375,389930,1,62.87713114387769,6.180393094069586,29.764624664573684,-1.943062285328756,0.5011424198792218,25.754262287755385,5e-07,-0.1314237753932292,0.2215250059962272,-0.7893407121300697
509,2017-01-11,5320.0,5350.0,5220.0,5241.89990234375,3095.8740234375,225592,0,63.47908017704586,35.16900113676547,47.00258616581566,-9.566380323561951,4.835846539646372,26.958160354091717,2.5e-07,-0.3786882911032687,0.2477867305278778,-0.8147881040349603
510,2017-01-12,5241.89990234375,5340.0,5210.0,5288.7001953125,3123.5146484375,248661,1,64.74822782100618,61.21344390120794,58.4376231442065,-5.424761476769913,8.72292727274205,29.49645564201236,1.2e-07,-0.3818751602935103,0.0670180469751358,-0.9055810710415244
511,2017-01-13,5294.89990234375,5300.0,5179.89990234375,5260.2998046875,3106.74169921875,197014,-1,63.31040310604783,78.65548677048719,60.703732810788594,-7.938070381637163,11.428119011206553,26.62080621209565,6e-08,-0.4352212022834767,0.2631364166736603,-0.8815828235819936
512,2017-01-16,5352.0,5475.0,5352.0,5435.7998046875,3210.391845703125,226288,1,68.03429391960503,105.4245461493183,69.97823375169577,-4.279497304858082,15.379894283327424,36.068587839210046,3e-08,-0.2291481375856244,0.3743100166320801,-0.8129558116197586
513,2017-01-17,5380.0,5465.0,5320.0,5460.10009765625,3224.7431640625,134770,0,68.63643928121745,127.13452149890873,73.35056728102896,-1.6266268934224892,18.734197699199463,37.2728785624349,1e-08,-0.1336364412250427,0.204728253185749,-0.4838138911873102
514,2017-01-18,5470.0,5489.89990234375,5399.0,5460.0,3224.684326171875,140221,0,68.6307042923177,142.68694999112176,71.12239661859358,-3.2119352755833663,21.428922598755463,37.26140858463542,0.0,-0.2386046791957183,0.0799656510353088,-0.7171615064144135
515,2017-01-19,5420.0,5450.0,5360.0,5385.10009765625,3180.44873046875,104513,-1,64.30119284593934,147.2709179961621,60.565091698907125,-11.271222488880015,22.521613341581084,28.60238569187865,0.0,-0.3003626599907875,0.1436496675014495,-0.917792179621756
516,2017-01-20,5360.0,5415.0,5200.0,5349.7001953125,3159.54150390625,192813,-1,62.3007809745731,146.36012102686345,47.72343578368678,-16.692430447964234,22.880962000175888,24.6015619491462,0.0,0.0168581437319517,0.1151815578341484,-0.1488357782363891
517,2017-01-23,5300.0,5765.0,5300.0,5676.89990234375,3352.785888671875,471937,1,71.21466857148326,170.08001318131028,57.15466235050688,-8.119824668778797,26.20835521305166,42.42933714296654,50.0,-0.2300848803133703,0.0677154436707496,-0.8076774878427386
518,2017-01-24,5801.0,5869.0,5739.2001953125,5779.2001953125,3413.204833984375,421405,1,73.33735881031627,194.8864476339386,65.56887744250815,-7.552548754205213,29.664319252591216,46.67471762063256,75.0,-0.2599561781389639,0.1670316830277443,-0.7631607670336962
519,2017-01-25,5778.0,5778.0,5650.0,5686.10009765625,3358.2197265625,377865,-1,68.39432693425965,204.67397170676577,60.28512121226828,-15.382666303090833,30.91283170129997,36.78865386851932,87.5,-0.4341372901366817,-0.0030605196952819,-0.809469373896718
520,2017-01-26,5665.0,5750.0,5665.0,5689.89990234375,3360.46337890625,96700,0,68.48768337774055,210.31291120662357,52.739248569700834,-16.446289959251605,31.92345843325152,36.975366755481126,93.75,-0.2924020534846931,0.0076627135276794,-0.8979194946587086
521,2017-01-27,5730.0,5850.0,5690.0,5819.7998046875,3437.183349609375,97608,1,71.57840528870378,222.6965407885591,52.09830252130911,-6.675738848371782,33.76356021958385,43.15681057740755,96.875,-0.3023583342188171,-0.0016921013593673,-0.8426463752985001
522,2017-01-30,5820.0,5939.89990234375,5820.10009765625,5900.60009765625,3484.904052734375,159576,1,73.33059725083835,236.30656977717263,52.56666520793809,-5.171026932565792,35.84446949102826,46.66119450167671,98.4375,-0.4848040273645893,-0.0658655166625976,-0.8233777293935418
523,2017-01-31,6000.0,6099.7998046875,5941.0,5958.2998046875,3518.981201171875,250431,1,74.53778489128446,248.8795711721441,52.111733282327634,-15.382108383692817,37.93330285453785,49.07556978256891,99.21875,-0.620275837103171,-0.1106391847133636,-0.9302674224600196
524,2017-02-01,6000.0,6149.0,5859.5,6113.7998046875,3610.819580078125,248142,1,77.49439255628052,268.29853726595684,57.22455950091228,-3.63225588333248,40.71961213379984,54.98878511256101,99.609375,-0.3493958537212827,0.1046982258558273,-0.8013185597956181
525,2017-02-02,6123.0,6250.0,6123.0,6230.7998046875,3679.92041015625,161941,1,79.42981537497255,289.7886270857143,62.97171945653582,-1.8285900297619009,43.71132005570862,58.85963074994512,99.8046875,-0.3330212737817098,0.1814362406730651,-0.8776935515925288
526,2017-02-03,6168.89990234375,6280.0,6050.0,6229.0,3678.857177734375,282738,0,79.31681637707716,303.1795833844044,61.090140604180704,-4.722222222222228,46.04732030967351,58.63363275415433,99.90234375,-0.3193772351602092,0.3825467303395271,-0.9152679475955664
527,2017-02-06,6223.7001953125,6497.0,6100.10009765625,6440.10009765625,3803.533203125,314797,1,82.46736366598623,327.0559292048529,67.97318913970332,-4.38703950221665,49.21613190810878,64.93472733197247,99.95117188,-0.3920830538868904,0.1109982728958129,-0.8833043482154608
528,2017-02-07,6571.0,6799.0,6571.0,6748.7001953125,3985.79296875,452321,1,85.85857023153893,366.6530064646204,86.05621311957663,-3.1457038578799223,53.391718466378926,71.71714046307788,99.97558594,-0.2054300841621377,0.1818019971251487,-0.6874351147562265
529,2017-02-08,6800.0,7098.0,6800.0,7048.89990234375,4163.091796875,517670,1,88.2412563311968,417.4455307308681,109.47898990865946,-2.586938759549529,57.95475269831097,76.48251266239357,99.98779297,-0.3606308393857695,0.4871759861707687,-0.8649969967082143
530,2017-02-09,7100.0,7200.0,6749.0,6905.60009765625,4078.458251953125,603425,-1,81.20746497825102,441.0517059988015,106.46813214127428,-15.494731702302634,58.924034237937214,62.41492995650204,99.99389648,-0.2664890930588756,0.3252266943454742,-0.8862855015322566
531,2017-02-10,7128.0,7400.0,7128.0,7384.89990234375,4361.53369140625,496015,1,85.39955221098694,492.7550846481927,126.53720863253238,-0.862862723214286,61.51986012050764,70.79910442197388,99.99694824,-0.1911129310825153,0.1411814391613006,-0.7818187708035111
532,2017-02-13,7780.10009765625,8500.0,7780.10009765625,8310.2001953125,4908.017578125,833088,1,90.0254671227413,601.4611159676097,188.19459196155947,-6.6596422697368425,66.27122667837958,80.05093424548258,99.99847412,-0.3850535480305552,0.3730636686086654,-0.8114064391702414
533,2017-02-14,8499.0,8501.0,7980.0,8055.5,4757.59130859375,620065,-1,82.29613180211096,659.4574369938746,196.9527303902595,-15.708744710860367,65.99690311349498,64.59226360422191,99.99923706,-0.3396441078900049,-0.0451068729162216,-0.8312655678018928
534,2017-02-15,7800.0,8058.0,7510.10009765625,7654.7001953125,4520.87841796875,721122,-1,71.84304823233391,665.4083315893095,162.32289998855543,-30.106716637762364,61.08325610419577,43.68609646466781,99.99961853,-0.4070519154359187,0.2714004516601562,-0.8127499567344785
535,2017-02-16,7499.0,7499.0,7110.0,7206.5,4256.16943359375,750039,-1,62.31151941952847,626.7338507307259,98.91873530397744,-48.28602510926634,53.09678090906733,24.623038839056928,94.66140349,-0.2911208929832686,0.1418441236019134,-0.7951281424611807
536,2017-02-17,7280.0,7700.0,7280.0,7655.39990234375,4521.29150390625,331083,1,67.02958887335932,625.1007442537784,77.8285030616239,-32.012118025979554,49.00543210691028,34.05917774671861,91.37425116,-0.2086302811679031,0.117270216345787,-0.854525089263916
537,2017-02-20,7906.10009765625,8190.0,7906.10009765625,8173.39990234375,4827.22314453125,496418,1,71.46822393657348,658.0195269940186,88.59782864149122,-12.40204799001514,47.714421633071936,42.93644787314697,94.45052761,-0.297027704918659,0.3610860556364059,-0.9351200764067472
538,2017-02-21,8501.2001953125,8800.0,7899.0,7920.2001953125,4677.6826171875,609875,-1,66.73866426061022,656.1135308365119,69.35346598718763,-31.992720170454547,44.85733016611995,33.47732852122044,95.35103091,-0.1913734239393047,0.4424286186695099,-0.7256335895508528
539,2017-02-22,7895.0,7895.0,7651.0,7659.7998046875,4523.8896484375,287940,-1,62.18113484972734,626.3704709955991,31.688324917019827,-41.461825284090914,40.9374093181071,24.36226969945468,88.9755583,-0.3994738390812507,0.0596595779061317,-0.9020775966346264
540,2017-02-23,7428.0,7720.0,7180.0,7193.2001953125,4248.31494140625,539474,-1,54.9411576476749,558.7077575974981,-28.779510784864897,-59.51331022652568,34.97814925172567,9.882315295349796,63.58752796,-0.4205930106275315,0.0550192967057228,-0.9122000276111066
541,2017-02-24,7220.0,7399.0,6905.0,7328.89990234375,4328.458984375,528174,1,56.52649761010071,510.153668087547,-61.86688023585293,-65.99820985447509,31.0357514618035,13.052995220201426,31.79376398,-0.4651976587483659,0.1180184110999107,-0.9042483414523304
542,2017-02-27,7515.0,7599.0,7100.0,7236.10009765625,4273.65234375,208371,-1,55.09879640803152,458.89616433017727,-90.4995071945782,-76.2506046974037,27.517507393825387,10.197592816063024,15.89688199,-0.3106997498931984,-0.0130132436752319,-0.8549231188371778
543,2017-02-28,7084.89990234375,7495.0,6945.0,7426.7001953125,4386.220703125,340222,1,57.474516382476345,428.7121316913672,-96.5468318667106,-66.95757214468551,25.43658781230172,14.949032764952683,7.948441,-0.2659286141983772,0.1961036399006843,-0.8595625814050436
544,2017-03-01,7480.0,7800.0,7426.89990234375,7717.60009765625,4558.0263671875,351454,1,60.876845134915285,423.3837549483087,-81.50016688781528,-57.11872835587071,24.790697718944006,21.753690269830564,3.9742205,-0.3475021236703138,0.388243019580841,-0.8635127246379852
545,2017-03-02,7720.0,7800.0,7350.0,7366.0,4350.37109375,240395,-1,55.13508366174001,386.3363436705058,-94.83806253249458,-75.67282321899737,22.370766733939877,10.270167323480011,1.98711025,-0.2932305216478805,0.2492009848356247,-0.8286844789981842
546,2017-03-03,7379.7998046875,7536.0,7172.10009765625,7474.2998046875,4414.3330078125,168330,1,56.49616452190767,361.547201377548,-95.701763860362,-69.95779394788919,20.856414935456318,12.992329043815348,0.99355512,-0.3083153745302787,0.0462289005517959,-0.649611659348011
547,2017-03-06,7290.0,7400.0,7220.0,7387.2001953125,4362.8916015625,160191,-1,55.04970826748566,331.0571956836065,-100.95341564344272,-74.55407940303431,19.198157422572933,10.09941653497133,0.49677756,-0.2154548255327557,0.1840455681085586,-0.8352825827896595
548,2017-03-07,7399.0,7490.0,7350.0,7384.0,4361.001953125,117922,0,54.99399654557252,303.1409967738682,-103.09569164254486,-74.72295514511873,17.845723264163762,9.98799309114504,0.24838878,-0.1852318898097358,0.5386601611971855,-0.8609340293332934
549,2017-03-08,7240.0,7370.0,7180.0,7290.0,4305.4853515625,209762,-1,53.28808036801766,270.3161572089866,-108.73642496594118,-79.68337730870712,16.24019637407161,6.576160736035301,0.12419439,-0.2829620388220064,0.6064815632998943,-0.8902680450119078
550,2017-03-09,7229.89990234375,7460.0,7155.0,7434.0,4390.53271484375,240508,1,55.56220483283201,253.00534379252255,-100.8377907059242,-72.0844327176781,15.477354415375634,11.124409665664006,0.0620972,-0.2908019880453745,0.432822085916996,-0.817164771258831
551,2017-03-10,7450.0,7500.0,7250.0,7349.7998046875,4340.8037109375,223249,-1,53.9095302313534,229.84266421005125,-99.20037623071642,-76.52771479221636,14.389911321286776,7.819060462706802,0.0310486,-0.2498448671608725,0.2847691774368286,-0.8264942462556064
552,2017-03-13,7650.0,7655.0,7451.0,7568.5,4469.96826171875,287891,1,57.44975399041677,226.52214548278695,-82.01671596638454,-32.97979797979798,14.392080782352505,14.89950798083354,0.0155243,-0.2535386738650825,0.3933111019432544,-0.8476141067221761
553,2017-03-14,7490.0,7625.0,7405.0,7605.2998046875,4491.70166015625,186975,0,58.03387055172696,224.2747474751559,-67.41129117921253,-21.75421176675978,14.548939325211917,16.067741103453915,0.00776215,-0.1531670011890431,0.3930436037480831,-0.8202186757698655
554,2017-03-15,7800.0,7900.0,7750.0,7900.0,4665.75244140625,264588,1,62.47631969784344,243.466975471596,-38.57525054621794,0.0,15.938244931284432,24.95263939568686,5.92515683,-0.224211136951591,0.2602132111787796,-0.8049108665436506
555,2017-03-16,8051.5,8125.0,7911.10009765625,8048.60009765625,4753.51611328125,485490,1,64.5160771565434,267.58320775509947,-11.567214610171618,-6.474567995233049,17.710101806390202,29.032154313086792,18.73721457,-0.3147879618336446,0.2894679605960846,-0.8593131331726909
556,2017-03-17,8037.60009765625,8600.0,8000.0,8392.2998046875,4956.50537109375,302555,1,68.74763894048272,310.84595089988034,25.356422827687368,-12.549860743957709,20.59460012228797,37.49527788096543,49.90485874,-0.3045880537247285,0.1120583862066268,-0.8883563578128815
557,2017-03-20,8300.0,8390.0,8100.0,8144.7001953125,4810.27294921875,311313,-1,62.92588471661124,321.44732269109136,28.766235695118723,-31.50863700259515,21.365790288949366,25.851769433222483,74.95242937,-0.3249476182973012,0.004363976418972,-0.8788599614053965
558,2017-03-21,8000.0,8000.0,7705.2001953125,7769.89990234375,4588.91552734375,267439,-1,55.29281189339562,296.19142453922086,2.8082700345985927,-57.44637354022492,19.64802851157128,10.585623786791231,74.48083091,-0.2778437044961672,0.0808511599898338,-0.8692955048754811
559,2017-03-22,8267.5,8267.5,7400.0,7915.89990234375,4675.14306640625,538134,1,57.45766776490273,284.67536274457416,-6.9662334080385335,-47.34256731185121,18.896684295860336,14.91533552980544,68.31945969,-0.2900291562849736,0.250209592282772,-0.8866854240186512
560,2017-03-23,8002.0,8069.0,7760.0,7801.2001953125,4607.4013671875,201306,-1,55.19637734102764,263.2588093503264,-22.706229441829063,-55.28026330017302,17.59939049910021,10.392754682055267,54.21891928,-0.282737428529395,0.1618761606514454,-0.8439358063042164
561,2017-03-24,7795.0,7889.7998046875,7699.7998046875,7719.7001953125,4559.2666015625,153975,-1,53.58271361205779,236.97793350753452,-39.18968422769672,-60.9204017084775,16.059794681000476,7.1654272241155725,33.64586459,-0.3171556589122002,0.1592465192079544,-0.7472920343279839
562,2017-03-27,7490.0,7800.0,7398.0,7595.89990234375,4486.150390625,2456637,-1,51.13710289225647,203.81109363881023,-57.8852192771368,-69.4878960315744,14.057047312346374,2.27420578451293,16.8229323,-0.159262872275172,0.4629412405192852,-0.8577161054126918
563,2017-03-28,7700.0,7997.0,7700.0,7973.5,4709.16162109375,1697483,1,57.507544796740106,205.6249893536824,-44.85705884981172,-43.35640138408304,14.158365223673565,15.0150895934802,9.1824428,-0.2403638350630277,0.2776102274656296,-0.7788814166560769
564,2017-03-29,8001.0,8090.0,7905.0,8006.2998046875,4728.53369140625,460275,0,58.01953474769994,207.31933663409652,-34.53016925551805,-43.97779224537037,14.38934852684062,16.039069495399886,6.08236194,-0.2384892793682714,0.2207010611891746,-0.7091221511363983
565,2017-03-30,8006.2998046875,8006.2998046875,7850.0,7926.10009765625,4681.1669921875,1324737,-1,56.235328500285625,199.8865057472085,-33.57040011392488,-56.06488372244176,14.08113116624391,12.47065700057125,3.04118097,-0.351178193775316,0.1794980689883232,-0.8158259317278862
566,2017-03-31,7761.0,7839.10009765625,7620.0,7774.7998046875,4591.80908203125,1751514,-1,52.928497143830505,179.7156148070144,-42.9930328432952,-68.65226250519967,12.882948413941676,5.856994287661014,1.52059048,-0.3725554312372373,0.2689050585031509,-0.8781517893075943
567,2017-04-03,7700.0,7785.0,7662.0,7682.39990234375,4537.2373046875,1325220,-1,50.957756224340734,154.4932366491621,-54.572328800918,-76.33944240068635,11.320423488779262,1.91551244868148,0.76029524,-0.2747120871208608,0.07968620210886,-0.8583433739840984
568,2017-04-04,7732.89990234375,7991.2998046875,7650.0,7926.60009765625,4681.462890625,484309,1,55.65696327599419,152.45186493618166,-45.29096041111876,-56.02328638467138,11.270597440065243,11.31392655198839,0.38014762,-0.1689050958569472,0.4236524924635887,-0.8455125400796533
569,2017-04-05,8055.0,8140.0,7870.10009765625,7872.0,4649.2158203125,10245428,-1,54.401801721857176,144.7595930980351,-42.38658579941227,-60.56572379367721,10.880554494820691,8.803603443714344,0.19007381,-0.2535565264918136,0.3168554976582527,-0.8945016106590629
570,2017-04-06,7892.2998046875,7892.2998046875,7730.0,7777.60009765625,4593.462890625,1310149,-1,52.20953808074511,129.55272588006483,-46.07476241390606,-61.7338611233619,9.946220483824929,4.419076161490234,0.0950369,-0.2657098087482154,0.3233178816735744,-0.8110117604956031
571,2017-04-07,7500.0,7920.0,7400.0,7815.2998046875,4615.728515625,863694,0,53.02369748206036,119.16951336842158,-45.16637994043947,-52.00692298016101,9.377466720618994,6.047394964120728,0.04751845,-0.3541346034035086,0.0552380234003067,-0.7856332706287503
572,2017-04-10,7885.0,8050.0,7798.0,8024.7001953125,4739.400390625,510291,1,57.36807314055978,126.3807653437043,-30.364102372125387,-27.92407184445084,10.070020367245888,14.73614628111958,4.11409753,-0.2164513677125796,0.2856297791004181,-0.8639287669211626
573,2017-04-11,8020.0,8024.0,7887.0,7905.5,4669.00048828125,387318,-1,54.29017699736217,121.0815225034703,-28.530676169887528,-31.60377358490566,9.819839524647165,8.580353994724334,3.14157115,-0.1869270741008222,0.1043029204010963,-0.6575762266293168
574,2017-04-12,7589.89990234375,7700.0,7485.0,7546.39990234375,4456.9150390625,1494012,-1,46.24127344319873,86.90368602069793,-50.16681012212791,-80.00001316121967,7.147853123619625,-7.517453113602532,1.57078558,-0.1966922182687803,0.3068625852465629,-0.741716112010181
575,2017-04-13,7550.2998046875,7700.0,7550.2998046875,7660.7998046875,4524.47998046875,234649,1,48.84330613727979,68.26174154428736,-55.04700367883079,-64.58223656502695,5.682077997225671,-2.3133877254404225,0.78539279,-0.1384535601193254,0.3665290176868438,-0.6784196216613054
576,2017-04-17,7600.0,7600.0,7381.10009765625,7402.7998046875,4372.10498046875,423042,-1,43.70549055756141,32.29712132437271,-72.80929911899636,-97.14063647073434,2.796127484825728,-12.589018884877174,0.3926964,-0.3207636068885525,0.1586910262703895,-0.7334042573347688
577,2017-04-18,7199.0,7199.0,6800.0,6900.7001953125,4075.564208984375,1443717,-1,35.81069230662062,-36.3018761350977,-113.12663726277344,-92.48506005130596,-2.628160741279886,-28.37861538675876,0.1963482,-0.2696323081412736,0.1295559480786323,-0.8020500857383013
578,2017-04-19,6900.7001953125,6900.7001953125,6900.7001953125,6900.7001953125,4075.564208984375,0,0,35.81069230662062,-89.63383282117775,-133.1668751590828,-92.48506005130596,-6.8116694653965375,-28.378615386758764,0.0981741,-0.0761669481794039,0.3448793701827526,-0.5593183189630508
579,2017-04-20,7000.0,7139.7998046875,6810.0,6871.0,4058.02294921875,604086,0,35.37235563226663,-132.76590753951768,-141.03915990193818,-94.70149253731344,-10.293118377752036,-29.255288735466756,0.04908705,-0.0538962535560131,0.6293822713196278,-0.7894192300736904
580,2017-04-21,7100.10009765625,7148.0,6958.0,7139.60009765625,4216.6591796875,589998,1,42.25621349660258,-143.6190533600602,-121.51384457798456,-74.65670913013061,-11.230921929688138,-15.487573006794822,0.02454352,-0.19751613936387,0.5688434764742851,-0.6673468537628651
581,2017-04-24,7031.0,7038.7001953125,6860.0,6870.7998046875,4143.4072265625,346015,-1,37.90492872048055,-171.92830432967185,-119.85847643807696,-94.71643248600746,-13.428520594414785,-24.19014255903891,0.01227176,-0.3445946956053376,0.0162560120224952,-0.8361524874344468
582,2017-04-25,6910.0,7290.0,6870.0,7200.0,4341.93017578125,537789,1,45.32985558338155,-165.88763575581015,-91.0542462913722,-70.1492537313433,-12.876218252880332,-9.3402888332369,0.00613588,-0.200696904270444,0.4385080337524414,-0.7840906465426087
583,2017-04-26,7190.0,7200.0,7000.0,7038.5,4244.537109375,211455,-1,42.63638316603644,-172.1476517078463,-77.85140979472669,-80.92,-13.2909113592227,-14.727233667927129,0.00306794,-0.2606057886344691,0.3647835850715637,-0.8307237541303039
584,2017-04-27,7007.0,7051.0,6811.0,6930.39990234375,4179.34912109375,307882,-1,40.8851961610224,-183.7137956233837,-71.53404296821125,-89.5680078125,-14.173134195816736,-18.2296076779552,0.00153397,-0.201855949930508,0.4227229654788971,-0.7404621234163642
